"","Year","Plot","Subplot","Treatment","Functional.group","Mass.g.m.2."
"9549",2021,8,"East","Control","C4",73.7
"9550",2021,8,"East","Control","O",0
"9551",2021,8,"East","Control","W",0
"9552",2021,8,"East","Control","G",0
"9553",2021,8,"East","Control","moss_lichen",0
"9554",2021,8,"East","Control","moss",0
"9555",2021,8,"East","Control","lichen",0
"9556",2021,8,"West","Control","Unknown",0
"9557",2021,8,"West","Control","C3",111.2
"9558",2021,8,"West","Control","F",27.7
"9559",2021,8,"West","Control","L",0
"9560",2021,8,"West","Control","S",0.35
"9561",2021,8,"West","Control","NA",82.55
"9562",2021,8,"West","Control","C4",0
"9563",2021,8,"West","Control","O",0
"9564",2021,8,"West","Control","W",2.85
"9565",2021,8,"West","Control","G",0
"9566",2021,8,"West","Control","moss_lichen",0
"9567",2021,8,"West","Control","moss",0
"9568",2021,8,"West","Control","lichen",0
"9569",2021,9,"East","Insecticide","Unknown",0
"9570",2021,9,"East","Insecticide","C3",13.8
"9571",2021,9,"East","Insecticide","F",36.05
"9572",2021,9,"East","Insecticide","L",4.9
"9573",2021,9,"East","Insecticide","S",9.6
"9574",2021,9,"East","Insecticide","NA",120.5
"9575",2021,9,"East","Insecticide","C4",95.4
"9576",2021,9,"East","Insecticide","O",0
"9577",2021,9,"East","Insecticide","W",0
"9578",2021,9,"East","Insecticide","G",0
"9579",2021,9,"East","Insecticide","moss_lichen",0
"9580",2021,9,"East","Insecticide","moss",0
"9581",2021,9,"East","Insecticide","lichen",0
"9582",2021,9,"West","Insecticide","Unknown",0
"9583",2021,9,"West","Insecticide","C3",139.95
"9584",2021,9,"West","Insecticide","F",37.75
"9585",2021,9,"West","Insecticide","L",10.8
"9586",2021,9,"West","Insecticide","S",27.55
"9587",2021,9,"West","Insecticide","NA",374.7
"9588",2021,9,"West","Insecticide","C4",62.85
"9589",2021,9,"West","Insecticide","O",0
"9590",2021,9,"West","Insecticide","W",0
"9591",2021,9,"West","Insecticide","G",0
"9592",2021,9,"West","Insecticide","moss_lichen",0
"9593",2021,9,"West","Insecticide","moss",0
"9594",2021,9,"West","Insecticide","lichen",0
"9595",2021,10,"East","FoliarFungicide","Unknown",0
"9596",2021,10,"East","FoliarFungicide","C3",7.15
"9597",2021,10,"East","FoliarFungicide","F",55
"9598",2021,10,"East","FoliarFungicide","L",0.05
"9599",2021,10,"East","FoliarFungicide","S",2.6
"9600",2021,10,"East","FoliarFungicide","NA",100.05
"9601",2021,10,"East","FoliarFungicide","C4",49.95
"9602",2021,10,"East","FoliarFungicide","O",0
"9603",2021,10,"East","FoliarFungicide","W",0
"9604",2021,10,"East","FoliarFungicide","G",0
"9605",2021,10,"East","FoliarFungicide","moss_lichen",0
"9606",2021,10,"East","FoliarFungicide","moss",0
"9607",2021,10,"East","FoliarFungicide","lichen",0
"9608",2021,10,"West","FoliarFungicide","Unknown",0
"9609",2021,10,"West","FoliarFungicide","C3",36.1
"9610",2021,10,"West","FoliarFungicide","F",298
"9611",2021,10,"West","FoliarFungicide","L",7.5
"9612",2021,10,"West","FoliarFungicide","S",22.3
"9613",2021,10,"West","FoliarFungicide","NA",192
"9614",2021,10,"West","FoliarFungicide","C4",27.95
"9615",2021,10,"West","FoliarFungicide","O",0
"9616",2021,10,"West","FoliarFungicide","W",0
"9617",2021,10,"West","FoliarFungicide","G",0
"9618",2021,10,"West","FoliarFungicide","moss_lichen",0
"9619",2021,10,"West","FoliarFungicide","moss",0
"9620",2021,10,"West","FoliarFungicide","lichen",0
"9621",2021,11,"East","SoilDrenchFungicide","Unknown",0
"9622",2021,11,"East","SoilDrenchFungicide","C3",16.6
"9623",2021,11,"East","SoilDrenchFungicide","F",18
"9624",2021,11,"East","SoilDrenchFungicide","L",1.25
"9625",2021,11,"East","SoilDrenchFungicide","S",3.9
"9626",2021,11,"East","SoilDrenchFungicide","NA",197.55
"9627",2021,11,"East","SoilDrenchFungicide","C4",76.7
"9628",2021,11,"East","SoilDrenchFungicide","O",11.6
"9629",2021,11,"East","SoilDrenchFungicide","W",0
"9630",2021,11,"East","SoilDrenchFungicide","G",0
"9631",2021,11,"East","SoilDrenchFungicide","moss_lichen",11.6
"9632",2021,11,"East","SoilDrenchFungicide","moss",11.6
"9633",2021,11,"East","SoilDrenchFungicide","lichen",0
"9634",2021,11,"West","SoilDrenchFungicide","Unknown",0
"9635",2021,11,"West","SoilDrenchFungicide","C3",60.25
"9636",2021,11,"West","SoilDrenchFungicide","F",0.1
"9637",2021,11,"West","SoilDrenchFungicide","L",0
"9638",2021,11,"West","SoilDrenchFungicide","S",2.75
"9639",2021,11,"West","SoilDrenchFungicide","NA",287.55
"9640",2021,11,"West","SoilDrenchFungicide","C4",22.4
"9641",2021,11,"West","SoilDrenchFungicide","O",0
"9642",2021,11,"West","SoilDrenchFungicide","W",0
"9643",2021,11,"West","SoilDrenchFungicide","G",0
"9644",2021,11,"West","SoilDrenchFungicide","moss_lichen",0
"9645",2021,11,"West","SoilDrenchFungicide","moss",0
"9646",2021,11,"West","SoilDrenchFungicide","lichen",0
"9647",2021,12,"East","Fenced","Unknown",0
"9648",2021,12,"East","Fenced","C3",10.9
"9649",2021,12,"East","Fenced","F",14.7
"9650",2021,12,"East","Fenced","L",0
"9651",2021,12,"East","Fenced","S",1.5
"9652",2021,12,"East","Fenced","NA",136.85
"9653",2021,12,"East","Fenced","C4",59.25
"9654",2021,12,"East","Fenced","O",0
"9655",2021,12,"East","Fenced","W",0
"9656",2021,12,"East","Fenced","G",0
"9657",2021,12,"East","Fenced","moss_lichen",0
"9658",2021,12,"East","Fenced","moss",0
"9659",2021,12,"East","Fenced","lichen",0
"9660",2021,12,"West","Fenced","Unknown",0
"9661",2021,12,"West","Fenced","C3",17
"9662",2021,12,"West","Fenced","F",18.65
"9663",2021,12,"West","Fenced","L",0.25
"9664",2021,12,"West","Fenced","S",17.5
"9665",2021,12,"West","Fenced","NA",254.8
"9666",2021,12,"West","Fenced","C4",80.2
"9667",2021,12,"West","Fenced","O",0
"9668",2021,12,"West","Fenced","W",0
"9669",2021,12,"West","Fenced","G",0
"9670",2021,12,"West","Fenced","moss_lichen",0
"9671",2021,12,"West","Fenced","moss",0
"9672",2021,12,"West","Fenced","lichen",0
"9673",2021,13,"East","AllPesticides","Unknown",0
"9674",2021,13,"East","AllPesticides","C3",13.35
"9675",2021,13,"East","AllPesticides","F",36.35
"9676",2021,13,"East","AllPesticides","L",2.1
"9677",2021,13,"East","AllPesticides","S",11.55
"9678",2021,13,"East","AllPesticides","NA",225.55
"9679",2021,13,"East","AllPesticides","C4",59.3
"9680",2021,13,"East","AllPesticides","O",0
"9681",2021,13,"East","AllPesticides","W",0
"9682",2021,13,"East","AllPesticides","G",0
"9683",2021,13,"East","AllPesticides","moss_lichen",0
"9684",2021,13,"East","AllPesticides","moss",0
"9685",2021,13,"East","AllPesticides","lichen",0
"9686",2021,13,"West","AllPesticides","Unknown",0
"9687",2021,13,"West","AllPesticides","C3",76.85
"9688",2021,13,"West","AllPesticides","F",51.95
"9689",2021,13,"West","AllPesticides","L",1.05
"9690",2021,13,"West","AllPesticides","S",24.15
"9691",2021,13,"West","AllPesticides","NA",235.85
"9692",2021,13,"West","AllPesticides","C4",28.1
"9693",2021,13,"West","AllPesticides","O",0
"9694",2021,13,"West","AllPesticides","W",0
"9695",2021,13,"West","AllPesticides","G",0
"9696",2021,13,"West","AllPesticides","moss_lichen",0
"9697",2021,13,"West","AllPesticides","moss",0
"9698",2021,13,"West","AllPesticides","lichen",0
"9699",2021,14,"East","Control","Unknown",0
"9700",2021,14,"East","Control","C3",11.65
"9701",2021,14,"East","Control","F",75.55
"9702",2021,14,"East","Control","L",0.15
"9703",2021,14,"East","Control","S",2.75
"9704",2021,14,"East","Control","NA",140.5
"9705",2021,14,"East","Control","C4",39.35
"9706",2021,14,"East","Control","O",0
"9707",2021,14,"East","Control","W",0
"9708",2021,14,"East","Control","G",0
"9709",2021,14,"East","Control","moss_lichen",0
"9710",2021,14,"East","Control","moss",0
"9711",2021,14,"East","Control","lichen",0
"9712",2021,14,"West","Control","Unknown",0
"9713",2021,14,"West","Control","C3",67.5
"9714",2021,14,"West","Control","F",215
"9715",2021,14,"West","Control","L",0
"9716",2021,14,"West","Control","S",3.05
"9717",2021,14,"West","Control","NA",202.65
"9718",2021,14,"West","Control","C4",17.55
"9719",2021,14,"West","Control","O",0
"9720",2021,14,"West","Control","W",0
"9721",2021,14,"West","Control","G",0
"9722",2021,14,"West","Control","moss_lichen",0
"9723",2021,14,"West","Control","moss",0
"9724",2021,14,"West","Control","lichen",0
"9725",2021,15,"East","FoliarFungicide","Unknown",0
"9726",2021,15,"East","FoliarFungicide","C3",44.85
"9727",2021,15,"East","FoliarFungicide","F",41.5
"9728",2021,15,"East","FoliarFungicide","L",0
"9729",2021,15,"East","FoliarFungicide","S",8.35
"9730",2021,15,"East","FoliarFungicide","NA",74.6
"9731",2021,15,"East","FoliarFungicide","C4",25.8
"9732",2021,15,"East","FoliarFungicide","O",0
"9733",2021,15,"East","FoliarFungicide","W",0
"9734",2021,15,"East","FoliarFungicide","G",0
"9735",2021,15,"East","FoliarFungicide","moss_lichen",0
"9736",2021,15,"East","FoliarFungicide","moss",0
"9737",2021,15,"East","FoliarFungicide","lichen",0
"9738",2021,15,"West","FoliarFungicide","Unknown",0
"9739",2021,15,"West","FoliarFungicide","C3",91
"9740",2021,15,"West","FoliarFungicide","F",7.55
"9741",2021,15,"West","FoliarFungicide","L",0.45
"9742",2021,15,"West","FoliarFungicide","S",12.35
"9743",2021,15,"West","FoliarFungicide","NA",79.7
"9744",2021,15,"West","FoliarFungicide","C4",4.25
"9745",2021,15,"West","FoliarFungicide","O",0
"9746",2021,15,"West","FoliarFungicide","W",0
"9747",2021,15,"West","FoliarFungicide","G",0
"9748",2021,15,"West","FoliarFungicide","moss_lichen",0
"9749",2021,15,"West","FoliarFungicide","moss",0
"9750",2021,15,"West","FoliarFungicide","lichen",0
"9751",2021,16,"East","Insecticide","Unknown",0
"9752",2021,16,"East","Insecticide","C3",9.25
"9753",2021,16,"East","Insecticide","F",21.35
"9754",2021,16,"East","Insecticide","L",0.1
"9755",2021,16,"East","Insecticide","S",2.45
"9756",2021,16,"East","Insecticide","NA",90.2
"9757",2021,16,"East","Insecticide","C4",63.45
"9758",2021,16,"East","Insecticide","O",0.15
"9759",2021,16,"East","Insecticide","W",0
"9760",2021,16,"East","Insecticide","G",0
"9761",2021,16,"East","Insecticide","moss_lichen",0.15
"9762",2021,16,"East","Insecticide","moss",0.15
"9763",2021,16,"East","Insecticide","lichen",0
"9764",2021,16,"West","Insecticide","Unknown",0
"9765",2021,16,"West","Insecticide","C3",51.6
"9766",2021,16,"West","Insecticide","F",14.4
"9767",2021,16,"West","Insecticide","L",0
"9768",2021,16,"West","Insecticide","S",10.25
"9769",2021,16,"West","Insecticide","NA",194.65
"9770",2021,16,"West","Insecticide","C4",83.1
"9771",2021,16,"West","Insecticide","O",0
"9772",2021,16,"West","Insecticide","W",0
"9773",2021,16,"West","Insecticide","G",0
"9774",2021,16,"West","Insecticide","moss_lichen",0
"9775",2021,16,"West","Insecticide","moss",0
"9776",2021,16,"West","Insecticide","lichen",0
"9777",2021,17,"East","SoilDrenchFungicide","Unknown",0
"9778",2021,17,"East","SoilDrenchFungicide","C3",30.6
"9779",2021,17,"East","SoilDrenchFungicide","F",13.9
"9780",2021,17,"East","SoilDrenchFungicide","L",0
"9781",2021,17,"East","SoilDrenchFungicide","S",4.85
"9782",2021,17,"East","SoilDrenchFungicide","NA",85.7
"9783",2021,17,"East","SoilDrenchFungicide","C4",47.3
"9784",2021,17,"East","SoilDrenchFungicide","O",0.05
"9785",2021,17,"East","SoilDrenchFungicide","W",0
"9786",2021,17,"East","SoilDrenchFungicide","G",0
"9787",2021,17,"East","SoilDrenchFungicide","moss_lichen",0.05
"9788",2021,17,"East","SoilDrenchFungicide","moss",0.05
"9789",2021,17,"East","SoilDrenchFungicide","lichen",0
"9790",2021,17,"West","SoilDrenchFungicide","Unknown",0
"9791",2021,17,"West","SoilDrenchFungicide","C3",49.45
"9792",2021,17,"West","SoilDrenchFungicide","F",0
"9793",2021,17,"West","SoilDrenchFungicide","L",0.25
"9794",2021,17,"West","SoilDrenchFungicide","S",1.1
"9795",2021,17,"West","SoilDrenchFungicide","NA",127.35
"9796",2021,17,"West","SoilDrenchFungicide","C4",35.5
"9797",2021,17,"West","SoilDrenchFungicide","O",0
"9798",2021,17,"West","SoilDrenchFungicide","W",0
"9799",2021,17,"West","SoilDrenchFungicide","G",0
"9800",2021,17,"West","SoilDrenchFungicide","moss_lichen",0
"9801",2021,17,"West","SoilDrenchFungicide","moss",0
"9802",2021,17,"West","SoilDrenchFungicide","lichen",0
"9803",2021,18,"East","Fenced","Unknown",0
"9804",2021,18,"East","Fenced","C3",30.15
"9805",2021,18,"East","Fenced","F",97.75
"9806",2021,18,"East","Fenced","L",0.65
"9807",2021,18,"East","Fenced","S",10.25
"9808",2021,18,"East","Fenced","NA",155.5
"9809",2021,18,"East","Fenced","C4",44.1
"9810",2021,18,"East","Fenced","O",0
"9811",2021,18,"East","Fenced","W",0
"9812",2021,18,"East","Fenced","G",0
"9813",2021,18,"East","Fenced","moss_lichen",0
"9814",2021,18,"East","Fenced","moss",0
"9815",2021,18,"East","Fenced","lichen",0
"9816",2021,18,"West","Fenced","Unknown",0
"9817",2021,18,"West","Fenced","C3",135.65
"9818",2021,18,"West","Fenced","F",19.8
"9819",2021,18,"West","Fenced","L",0
"9820",2021,18,"West","Fenced","S",11.35
"9821",2021,18,"West","Fenced","NA",221.8
"9822",2021,18,"West","Fenced","C4",9.8
"9823",2021,18,"West","Fenced","O",0
"9824",2021,18,"West","Fenced","W",0
"9825",2021,18,"West","Fenced","G",0
"9826",2021,18,"West","Fenced","moss_lichen",0
"9827",2021,18,"West","Fenced","moss",0
"9828",2021,18,"West","Fenced","lichen",0
"9829",2021,19,"East","Insecticide","Unknown",0
"9830",2021,19,"East","Insecticide","C3",28.35
"9831",2021,19,"East","Insecticide","F",57.3
"9832",2021,19,"East","Insecticide","L",2.15
"9833",2021,19,"East","Insecticide","S",8.1
"9834",2021,19,"East","Insecticide","NA",161.2
"9835",2021,19,"East","Insecticide","C4",57
"9836",2021,19,"East","Insecticide","O",0
"9837",2021,19,"East","Insecticide","W",0
"9838",2021,19,"East","Insecticide","G",0
"9839",2021,19,"East","Insecticide","moss_lichen",0
"9840",2021,19,"East","Insecticide","moss",0
"9841",2021,19,"East","Insecticide","lichen",0
"9842",2021,19,"West","Insecticide","Unknown",0
"9843",2021,19,"West","Insecticide","C3",122.9
"9844",2021,19,"West","Insecticide","F",7.05
"9845",2021,19,"West","Insecticide","L",0
"9846",2021,19,"West","Insecticide","S",20.35
"9847",2021,19,"West","Insecticide","NA",222.85
"9848",2021,19,"West","Insecticide","C4",27.55
"9849",2021,19,"West","Insecticide","O",0
"9850",2021,19,"West","Insecticide","W",0
"9851",2021,19,"West","Insecticide","G",0
"9852",2021,19,"West","Insecticide","moss_lichen",0
"9853",2021,19,"West","Insecticide","moss",0
"9854",2021,19,"West","Insecticide","lichen",0
"9855",2021,20,"East","SoilDrenchFungicide","Unknown",0
"9856",2021,20,"East","SoilDrenchFungicide","C3",39.4
"9857",2021,20,"East","SoilDrenchFungicide","F",46.1
"9858",2021,20,"East","SoilDrenchFungicide","L",2.4
"9859",2021,20,"East","SoilDrenchFungicide","S",13.3
"9860",2021,20,"East","SoilDrenchFungicide","NA",184.05
"9861",2021,20,"East","SoilDrenchFungicide","C4",44.35
"9862",2021,20,"East","SoilDrenchFungicide","O",0
"9863",2021,20,"East","SoilDrenchFungicide","W",0
"9864",2021,20,"East","SoilDrenchFungicide","G",0
"9865",2021,20,"East","SoilDrenchFungicide","moss_lichen",0
"9866",2021,20,"East","SoilDrenchFungicide","moss",0
"9867",2021,20,"East","SoilDrenchFungicide","lichen",0
"9868",2021,20,"West","SoilDrenchFungicide","Unknown",0
"9869",2021,20,"West","SoilDrenchFungicide","C3",99.7
"9870",2021,20,"West","SoilDrenchFungicide","F",34.2
"9871",2021,20,"West","SoilDrenchFungicide","L",0
"9872",2021,20,"West","SoilDrenchFungicide","S",16.7
"9873",2021,20,"West","SoilDrenchFungicide","NA",159
"9874",2021,20,"West","SoilDrenchFungicide","C4",17.05
"9875",2021,20,"West","SoilDrenchFungicide","O",0
"9876",2021,20,"West","SoilDrenchFungicide","W",0
"9877",2021,20,"West","SoilDrenchFungicide","G",0
"9878",2021,20,"West","SoilDrenchFungicide","moss_lichen",0
"9879",2021,20,"West","SoilDrenchFungicide","moss",0
"9880",2021,20,"West","SoilDrenchFungicide","lichen",0
"9881",2021,21,"East","Fenced","Unknown",0
"9882",2021,21,"East","Fenced","C3",29.8
"9883",2021,21,"East","Fenced","F",107.55
"9884",2021,21,"East","Fenced","L",0
"9885",2021,21,"East","Fenced","S",9
"9886",2021,21,"East","Fenced","NA",112.6
"9887",2021,21,"East","Fenced","C4",12.65
"9888",2021,21,"East","Fenced","O",0
"9889",2021,21,"East","Fenced","W",0
"9890",2021,21,"East","Fenced","G",0
"9891",2021,21,"East","Fenced","moss_lichen",0
"9892",2021,21,"East","Fenced","moss",0
"9893",2021,21,"East","Fenced","lichen",0
"9894",2021,21,"West","Fenced","Unknown",0
"9895",2021,21,"West","Fenced","C3",94.7
"9896",2021,21,"West","Fenced","F",14.05
"9897",2021,21,"West","Fenced","L",0
"9898",2021,21,"West","Fenced","S",23
"9899",2021,21,"West","Fenced","NA",139
"9900",2021,21,"West","Fenced","C4",7.2
"9901",2021,21,"West","Fenced","O",0
"9902",2021,21,"West","Fenced","W",0
"9903",2021,21,"West","Fenced","G",0
"9904",2021,21,"West","Fenced","moss_lichen",0
"9905",2021,21,"West","Fenced","moss",0
"9906",2021,21,"West","Fenced","lichen",0
"9907",2021,22,"East","FoliarFungicide","Unknown",0
"9908",2021,22,"East","FoliarFungicide","C3",25.75
"9909",2021,22,"East","FoliarFungicide","F",99.4
"9910",2021,22,"East","FoliarFungicide","L",0
"9911",2021,22,"East","FoliarFungicide","S",6.85
"9912",2021,22,"East","FoliarFungicide","NA",51.1
"9913",2021,22,"East","FoliarFungicide","C4",18.1
"9914",2021,22,"East","FoliarFungicide","O",0
"9915",2021,22,"East","FoliarFungicide","W",0
"9916",2021,22,"East","FoliarFungicide","G",0
"9917",2021,22,"East","FoliarFungicide","moss_lichen",0
"9918",2021,22,"East","FoliarFungicide","moss",0
"9919",2021,22,"East","FoliarFungicide","lichen",0
"9920",2021,22,"West","FoliarFungicide","Unknown",0
"9921",2021,22,"West","FoliarFungicide","C3",94.95
"9922",2021,22,"West","FoliarFungicide","F",72.35
"9923",2021,22,"West","FoliarFungicide","L",0
"9924",2021,22,"West","FoliarFungicide","S",80.2
"9925",2021,22,"West","FoliarFungicide","NA",78.2
"9926",2021,22,"West","FoliarFungicide","C4",3.8
"9927",2021,22,"West","FoliarFungicide","O",0
"9928",2021,22,"West","FoliarFungicide","W",0
"9929",2021,22,"West","FoliarFungicide","G",0
"9930",2021,22,"West","FoliarFungicide","moss_lichen",0
"9931",2021,22,"West","FoliarFungicide","moss",0
"9932",2021,22,"West","FoliarFungicide","lichen",0
"9933",2021,23,"East","AllPesticides","Unknown",0
"9934",2021,23,"East","AllPesticides","C3",5.5
"9935",2021,23,"East","AllPesticides","F",149.45
"9936",2021,23,"East","AllPesticides","L",0.9
"9937",2021,23,"East","AllPesticides","S",12.3
"9938",2021,23,"East","AllPesticides","NA",164
"9939",2021,23,"East","AllPesticides","C4",86.35
"9940",2021,23,"East","AllPesticides","O",0
"9941",2021,23,"East","AllPesticides","W",0
"9942",2021,23,"East","AllPesticides","G",0
"9943",2021,23,"East","AllPesticides","moss_lichen",0
"9944",2021,23,"East","AllPesticides","moss",0
"9945",2021,23,"East","AllPesticides","lichen",0
"9946",2021,24,"East","Control","Unknown",0
"9947",2021,24,"East","Control","C3",28.25
"9948",2021,24,"East","Control","F",138.05
"9949",2021,24,"East","Control","L",0
"9950",2021,24,"East","Control","S",9.6
"9951",2021,24,"East","Control","NA",103.2
"9952",2021,24,"East","Control","C4",18.7
"9953",2021,24,"East","Control","O",0
"9954",2021,24,"East","Control","W",0
"9955",2021,24,"East","Control","G",0
"9956",2021,24,"East","Control","moss_lichen",0
"9957",2021,24,"East","Control","moss",0
"9958",2021,24,"East","Control","lichen",0
"9959",2021,24,"West","Control","Unknown",0
"9960",2021,24,"West","Control","C3",73.25
"9961",2021,24,"West","Control","F",47.6
"9962",2021,24,"West","Control","L",1.8
