"","Year","Plot","Treatment","Functional.group","Mass.g.m.2."
"16904",2022,83,"SoilDrenchFungicide","moss_lichen",0
"16905",2022,83,"SoilDrenchFungicide","moss",0
"16906",2022,84,"AllPesticides","C3",1.56
"16907",2022,84,"AllPesticides","F",48.8
"16908",2022,84,"AllPesticides","L",91.26
"16909",2022,84,"AllPesticides","C4",112.4
"16910",2022,84,"AllPesticides","W",0
"16911",2022,84,"AllPesticides","moss_lichen",0
"16912",2022,84,"AllPesticides","moss",0
"16913",2022,85,"FoliarFungicide","C3",12.51
"16914",2022,85,"FoliarFungicide","F",130.8
"16915",2022,85,"FoliarFungicide","L",7.02
"16916",2022,85,"FoliarFungicide","C4",113.66
"16917",2022,85,"FoliarFungicide","W",0
"16918",2022,85,"FoliarFungicide","moss_lichen",0
"16919",2022,85,"FoliarFungicide","moss",0
"16920",2022,86,"Insecticide","C3",32.98
"16921",2022,86,"Insecticide","F",157.3
"16922",2022,86,"Insecticide","L",0
"16923",2022,86,"Insecticide","C4",0
"16924",2022,86,"Insecticide","W",0
"16925",2022,86,"Insecticide","moss_lichen",0
"16926",2022,86,"Insecticide","moss",0
"16927",2022,87,"Control","C3",7.23
"16928",2022,87,"Control","F",151.8
"16929",2022,87,"Control","L",0
"16930",2022,87,"Control","C4",0
"16931",2022,87,"Control","W",0
"16932",2022,87,"Control","moss_lichen",0
"16933",2022,87,"Control","moss",0
"16934",2022,88,"FoliarFungicide","C3",5.96
"16935",2022,88,"FoliarFungicide","F",83.3
"16936",2022,88,"FoliarFungicide","L",0
"16937",2022,88,"FoliarFungicide","C4",0
"16938",2022,88,"FoliarFungicide","W",0
"16939",2022,88,"FoliarFungicide","moss_lichen",0
"16940",2022,88,"FoliarFungicide","moss",0
"16941",2022,89,"SoilDrenchFungicide","C3",2.75
"16942",2022,89,"SoilDrenchFungicide","F",109.9
"16943",2022,89,"SoilDrenchFungicide","L",0
"16944",2022,89,"SoilDrenchFungicide","C4",0
"16945",2022,89,"SoilDrenchFungicide","W",0
"16946",2022,89,"SoilDrenchFungicide","moss_lichen",0
"16947",2022,89,"SoilDrenchFungicide","moss",0
"16948",2022,90,"AllPesticides","C3",20.12
"16949",2022,90,"AllPesticides","F",123.2
"16950",2022,90,"AllPesticides","L",0
"16951",2022,90,"AllPesticides","C4",0
"16952",2022,90,"AllPesticides","W",0
"16953",2022,90,"AllPesticides","moss_lichen",0
"16954",2022,90,"AllPesticides","moss",0
"16955",2022,91,"Insecticide","C3",1.18
"16956",2022,91,"Insecticide","F",0
"16957",2022,91,"Insecticide","L",12.79
"16958",2022,91,"Insecticide","C4",122.04
"16959",2022,91,"Insecticide","W",0
"16960",2022,91,"Insecticide","moss_lichen",0
"16961",2022,91,"Insecticide","moss",0
"16962",2022,92,"SoilDrenchFungicide","C3",0.69
"16963",2022,92,"SoilDrenchFungicide","F",0
"16964",2022,92,"SoilDrenchFungicide","L",14.3
"16965",2022,92,"SoilDrenchFungicide","C4",137.7
"16966",2022,92,"SoilDrenchFungicide","W",0
"16967",2022,92,"SoilDrenchFungicide","moss_lichen",0
"16968",2022,92,"SoilDrenchFungicide","moss",0
"16969",2022,93,"Control","C3",1.81
"16970",2022,93,"Control","F",0
"16971",2022,93,"Control","L",10.31
"16972",2022,93,"Control","C4",76.76
"16973",2022,93,"Control","W",0
"16974",2022,93,"Control","moss_lichen",0
"16975",2022,93,"Control","moss",0
"16976",2022,94,"FoliarFungicide","C3",1.34
"16977",2022,94,"FoliarFungicide","F",0
"16978",2022,94,"FoliarFungicide","L",32.8
"16979",2022,94,"FoliarFungicide","C4",96
"16980",2022,94,"FoliarFungicide","W",0
"16981",2022,94,"FoliarFungicide","moss_lichen",0
"16982",2022,94,"FoliarFungicide","moss",0
"16983",2022,95,"AllPesticides","C3",0
"16984",2022,95,"AllPesticides","F",0
"16985",2022,95,"AllPesticides","L",47.7
"16986",2022,95,"AllPesticides","C4",81.66
"16987",2022,95,"AllPesticides","W",0
"16988",2022,95,"AllPesticides","moss_lichen",0
"16989",2022,95,"AllPesticides","moss",0
"16990",2022,96,"AllPesticides","C3",0
"16991",2022,96,"AllPesticides","F",0
"16992",2022,96,"AllPesticides","L",0
"16993",2022,96,"AllPesticides","C4",108.4
"16994",2022,96,"AllPesticides","W",0
"16995",2022,96,"AllPesticides","moss_lichen",0
"16996",2022,96,"AllPesticides","moss",0
"16997",2022,97,"Insecticide","C3",0
"16998",2022,97,"Insecticide","F",0
"16999",2022,97,"Insecticide","L",0
"17000",2022,97,"Insecticide","C4",17.37
"17001",2022,97,"Insecticide","W",0
"17002",2022,97,"Insecticide","moss_lichen",0
"17003",2022,97,"Insecticide","moss",0
"17004",2022,98,"Control","C3",0
"17005",2022,98,"Control","F",0
"17006",2022,98,"Control","L",0
"17007",2022,98,"Control","C4",70.2
"17008",2022,98,"Control","W",0
"17009",2022,98,"Control","moss_lichen",0
"17010",2022,98,"Control","moss",0
"17011",2022,99,"FoliarFungicide","C3",0
"17012",2022,99,"FoliarFungicide","F",0
"17013",2022,99,"FoliarFungicide","L",0
"17014",2022,99,"FoliarFungicide","C4",36.2
"17015",2022,99,"FoliarFungicide","W",0
"17016",2022,99,"FoliarFungicide","moss_lichen",0
"17017",2022,99,"FoliarFungicide","moss",0
"17018",2022,100,"SoilDrenchFungicide","C3",0
"17019",2022,100,"SoilDrenchFungicide","F",0
"17020",2022,100,"SoilDrenchFungicide","L",0
"17021",2022,100,"SoilDrenchFungicide","C4",0.53
"17022",2022,100,"SoilDrenchFungicide","W",0
"17023",2022,100,"SoilDrenchFungicide","moss_lichen",0
"17024",2022,100,"SoilDrenchFungicide","moss",0
"17025",2022,101,"SoilDrenchFungicide","C3",29
"17026",2022,101,"SoilDrenchFungicide","F",19.7
"17027",2022,101,"SoilDrenchFungicide","L",54.6
"17028",2022,101,"SoilDrenchFungicide","C4",0
"17029",2022,101,"SoilDrenchFungicide","W",0
"17030",2022,101,"SoilDrenchFungicide","moss_lichen",0
"17031",2022,101,"SoilDrenchFungicide","moss",0
"17032",2022,102,"AllPesticides","C3",25.7
"17033",2022,102,"AllPesticides","F",109
"17034",2022,102,"AllPesticides","L",85.9
"17035",2022,102,"AllPesticides","C4",0
"17036",2022,102,"AllPesticides","W",0
"17037",2022,102,"AllPesticides","moss_lichen",0
"17038",2022,102,"AllPesticides","moss",0
"17039",2022,103,"FoliarFungicide","C3",51.9
"17040",2022,103,"FoliarFungicide","F",0
"17041",2022,103,"FoliarFungicide","L",136.7
"17042",2022,103,"FoliarFungicide","C4",0
"17043",2022,103,"FoliarFungicide","W",0
"17044",2022,103,"FoliarFungicide","moss_lichen",0
"17045",2022,103,"FoliarFungicide","moss",0
"17046",2022,104,"Control","C3",77.3
"17047",2022,104,"Control","F",0
"17048",2022,104,"Control","L",85.4
"17049",2022,104,"Control","C4",0
"17050",2022,104,"Control","W",0
"17051",2022,104,"Control","moss_lichen",0
"17052",2022,104,"Control","moss",0
"17053",2022,105,"Insecticide","C3",0
"17054",2022,105,"Insecticide","F",339.6
"17055",2022,105,"Insecticide","L",82.1
"17056",2022,105,"Insecticide","C4",0
"17057",2022,105,"Insecticide","W",0
"17058",2022,105,"Insecticide","moss_lichen",0
"17059",2022,105,"Insecticide","moss",0
"17060",2022,111,"FoliarFungicide","C3",26.2
"17061",2022,111,"FoliarFungicide","F",68.03
"17062",2022,111,"FoliarFungicide","L",301.1
"17063",2022,111,"FoliarFungicide","C4",55.86
"17064",2022,111,"FoliarFungicide","W",0
"17065",2022,111,"FoliarFungicide","moss_lichen",0
"17066",2022,111,"FoliarFungicide","moss",0
"17067",2022,112,"SoilDrenchFungicide","C3",2.12
"17068",2022,112,"SoilDrenchFungicide","F",59.39
"17069",2022,112,"SoilDrenchFungicide","L",24.5
"17070",2022,112,"SoilDrenchFungicide","C4",58.8
"17071",2022,112,"SoilDrenchFungicide","W",0
"17072",2022,112,"SoilDrenchFungicide","moss_lichen",0
"17073",2022,112,"SoilDrenchFungicide","moss",0
"17074",2022,113,"AllPesticides","C3",0.7
"17075",2022,113,"AllPesticides","F",81.45
"17076",2022,113,"AllPesticides","L",49.27
"17077",2022,113,"AllPesticides","C4",242.13
"17078",2022,113,"AllPesticides","W",0
"17079",2022,113,"AllPesticides","moss_lichen",0
"17080",2022,113,"AllPesticides","moss",0
"17081",2022,114,"Control","C3",1.36
"17082",2022,114,"Control","F",94
"17083",2022,114,"Control","L",24.86
"17084",2022,114,"Control","C4",137.01
"17085",2022,114,"Control","W",0
"17086",2022,114,"Control","moss_lichen",0
"17087",2022,114,"Control","moss",0
"17088",2022,115,"Insecticide","C3",1.11
"17089",2022,115,"Insecticide","F",0.83
"17090",2022,115,"Insecticide","L",4.11
"17091",2022,115,"Insecticide","C4",251.67
"17092",2022,115,"Insecticide","W",0
"17093",2022,115,"Insecticide","moss_lichen",0
"17094",2022,115,"Insecticide","moss",0
"17095",2022,116,"SoilDrenchFungicide","C3",12.03
"17096",2022,116,"SoilDrenchFungicide","F",117.41
"17097",2022,116,"SoilDrenchFungicide","L",29.64
"17098",2022,116,"SoilDrenchFungicide","C4",91.57
"17099",2022,116,"SoilDrenchFungicide","W",0
"17100",2022,116,"SoilDrenchFungicide","moss_lichen",0
"17101",2022,116,"SoilDrenchFungicide","moss",0
"17102",2022,117,"FoliarFungicide","C3",33.5
"17103",2022,117,"FoliarFungicide","F",28.86
"17104",2022,117,"FoliarFungicide","L",16.44
"17105",2022,117,"FoliarFungicide","C4",84.91
"17106",2022,117,"FoliarFungicide","W",0
"17107",2022,117,"FoliarFungicide","moss_lichen",0
"17108",2022,117,"FoliarFungicide","moss",0
"17109",2022,118,"Control","C3",0.93
"17110",2022,118,"Control","F",0.1
"17111",2022,118,"Control","L",27.71
"17112",2022,118,"Control","C4",78.16
"17113",2022,118,"Control","W",0
"17114",2022,118,"Control","moss_lichen",0
"17115",2022,118,"Control","moss",0
"17116",2022,119,"AllPesticides","C3",6.14
"17117",2022,119,"AllPesticides","F",166.23
"17118",2022,119,"AllPesticides","L",574.4
"17119",2022,119,"AllPesticides","C4",52.5
"17120",2022,119,"AllPesticides","W",0
"17121",2022,119,"AllPesticides","moss_lichen",0
"17122",2022,119,"AllPesticides","moss",0
"17123",2022,120,"Insecticide","C3",19.6
"17124",2022,120,"Insecticide","F",11.82
"17125",2022,120,"Insecticide","L",12.38
"17126",2022,120,"Insecticide","C4",127.87
"17127",2022,120,"Insecticide","W",0
"17128",2022,120,"Insecticide","moss_lichen",0
"17129",2022,120,"Insecticide","moss",0
"17130",2022,126,"Control","C3",0.87
"17131",2022,126,"Control","F",276.7
"17132",2022,126,"Control","L",40.42
"17133",2022,126,"Control","C4",68.84
"17134",2022,126,"Control","W",0
"17135",2022,126,"Control","moss_lichen",0
"17136",2022,126,"Control","moss",0
"17137",2022,127,"AllPesticides","C3",0
"17138",2022,127,"AllPesticides","F",105.6
"17139",2022,127,"AllPesticides","L",77.28
"17140",2022,127,"AllPesticides","C4",91.21
"17141",2022,127,"AllPesticides","W",0
"17142",2022,127,"AllPesticides","moss_lichen",0
"17143",2022,127,"AllPesticides","moss",0
"17144",2022,128,"SoilDrenchFungicide","C3",0.33
"17145",2022,128,"SoilDrenchFungicide","F",45.9
"17146",2022,128,"SoilDrenchFungicide","L",2.1
"17147",2022,128,"SoilDrenchFungicide","C4",68.68
"17148",2022,128,"SoilDrenchFungicide","W",0
"17149",2022,128,"SoilDrenchFungicide","moss_lichen",0
"17150",2022,128,"SoilDrenchFungicide","moss",0
"17151",2022,129,"FoliarFungicide","C3",17.5
"17152",2022,129,"FoliarFungicide","F",173.26
"17153",2022,129,"FoliarFungicide","L",74.14
"17154",2022,129,"FoliarFungicide","C4",100.42
"17155",2022,129,"FoliarFungicide","W",0
"17156",2022,129,"FoliarFungicide","moss_lichen",0
"17157",2022,129,"FoliarFungicide","moss",0
"17158",2022,130,"Insecticide","C3",6.14
"17159",2022,130,"Insecticide","F",43.66
"17160",2022,130,"Insecticide","L",34.38
"17161",2022,130,"Insecticide","C4",130.75
"17162",2022,130,"Insecticide","W",0
"17163",2022,130,"Insecticide","moss_lichen",0
"17164",2022,130,"Insecticide","moss",0
"17165",2022,131,"AllPesticides","C3",34.6
"17166",2022,131,"AllPesticides","F",0
"17167",2022,131,"AllPesticides","L",0
"17168",2022,131,"AllPesticides","C4",0
"17169",2022,131,"AllPesticides","W",0
"17170",2022,131,"AllPesticides","moss_lichen",0
"17171",2022,131,"AllPesticides","moss",0
"17172",2022,132,"Control","C3",49.9
"17173",2022,132,"Control","F",0
"17174",2022,132,"Control","L",0
"17175",2022,132,"Control","C4",0
"17176",2022,132,"Control","W",0
"17177",2022,132,"Control","moss_lichen",0
"17178",2022,132,"Control","moss",0
"17179",2022,133,"Insecticide","C3",48.4
"17180",2022,133,"Insecticide","F",0
"17181",2022,133,"Insecticide","L",0
"17182",2022,133,"Insecticide","C4",0
"17183",2022,133,"Insecticide","W",0
"17184",2022,133,"Insecticide","moss_lichen",0
"17185",2022,133,"Insecticide","moss",0
"17186",2022,134,"FoliarFungicide","C3",44.9
"17187",2022,134,"FoliarFungicide","F",0
"17188",2022,134,"FoliarFungicide","L",0
"17189",2022,134,"FoliarFungicide","C4",0
"17190",2022,134,"FoliarFungicide","W",0
"17191",2022,134,"FoliarFungicide","moss_lichen",0
"17192",2022,134,"FoliarFungicide","moss",0
"17193",2022,135,"SoilDrenchFungicide","C3",31.9
"17194",2022,135,"SoilDrenchFungicide","F",0
"17195",2022,135,"SoilDrenchFungicide","L",0
"17196",2022,135,"SoilDrenchFungicide","C4",0
"17197",2022,135,"SoilDrenchFungicide","W",0
"17198",2022,135,"SoilDrenchFungicide","moss_lichen",0
"17199",2022,135,"SoilDrenchFungicide","moss",0
"17200",2022,136,"AllPesticides","C3",14.3
"17201",2022,136,"AllPesticides","F",86.92
"17202",2022,136,"AllPesticides","L",69.5
"17203",2022,136,"AllPesticides","C4",383.4
"17204",2022,136,"AllPesticides","W",0
"17205",2022,136,"AllPesticides","moss_lichen",0
"17206",2022,136,"AllPesticides","moss",0
"17207",2022,137,"Insecticide","C3",5.74
"17208",2022,137,"Insecticide","F",23.6
"17209",2022,137,"Insecticide","L",58.1
"17210",2022,137,"Insecticide","C4",534.93
"17211",2022,137,"Insecticide","W",0
"17212",2022,137,"Insecticide","moss_lichen",0
"17213",2022,137,"Insecticide","moss",0
"17214",2022,138,"Control","C3",4.69
"17215",2022,138,"Control","F",47.8
"17216",2022,138,"Control","L",57.9
"17217",2022,138,"Control","C4",360.2
"17218",2022,138,"Control","W",0
"17219",2022,138,"Control","moss_lichen",0
"17220",2022,138,"Control","moss",0
"17221",2022,139,"SoilDrenchFungicide","C3",3.79
"17222",2022,139,"SoilDrenchFungicide","F",39.58
"17223",2022,139,"SoilDrenchFungicide","L",41.97
"17224",2022,139,"SoilDrenchFungicide","C4",691.83
"17225",2022,139,"SoilDrenchFungicide","W",0
"17226",2022,139,"SoilDrenchFungicide","moss_lichen",0
"17227",2022,139,"SoilDrenchFungicide","moss",0
"17228",2022,140,"FoliarFungicide","C3",44.5
"17229",2022,140,"FoliarFungicide","F",21.3
"17230",2022,140,"FoliarFungicide","L",244.3
"17231",2022,140,"FoliarFungicide","C4",500.1
"17232",2022,140,"FoliarFungicide","W",0
"17233",2022,140,"FoliarFungicide","moss_lichen",0
"17234",2022,140,"FoliarFungicide","moss",0
"17235",2022,141,"FoliarFungicide","C3",0
"17236",2022,141,"FoliarFungicide","F",0
"17237",2022,141,"FoliarFungicide","L",0
"17238",2022,141,"FoliarFungicide","C4",48
"17239",2022,141,"FoliarFungicide","W",0
"17240",2022,141,"FoliarFungicide","moss_lichen",0
"17241",2022,141,"FoliarFungicide","moss",0
"17242",2022,142,"Control","C3",0
"17243",2022,142,"Control","F",0
"17244",2022,142,"Control","L",0
"17245",2022,142,"Control","C4",84.6
"17246",2022,142,"Control","W",0
"17247",2022,142,"Control","moss_lichen",0
"17248",2022,142,"Control","moss",0
"17249",2022,143,"SoilDrenchFungicide","C3",0
"17250",2022,143,"SoilDrenchFungicide","F",0
"17251",2022,143,"SoilDrenchFungicide","L",0
"17252",2022,143,"SoilDrenchFungicide","C4",6.97
"17253",2022,143,"SoilDrenchFungicide","W",0
"17254",2022,143,"SoilDrenchFungicide","moss_lichen",0
"17255",2022,143,"SoilDrenchFungicide","moss",0
"17256",2022,144,"Insecticide","C3",0
"17257",2022,144,"Insecticide","F",0
"17258",2022,144,"Insecticide","L",0
"17259",2022,144,"Insecticide","C4",23.2
"17260",2022,144,"Insecticide","W",0
"17261",2022,144,"Insecticide","moss_lichen",0
"17262",2022,144,"Insecticide","moss",0
"17263",2022,145,"AllPesticides","C3",0
"17264",2022,145,"AllPesticides","F",0
"17265",2022,145,"AllPesticides","L",0
"17266",2022,145,"AllPesticides","C4",66.4
"17267",2022,145,"AllPesticides","W",0
"17268",2022,145,"AllPesticides","moss_lichen",0
"17269",2022,145,"AllPesticides","moss",0
"17270",2022,146,"Insecticide","C3",0
"17271",2022,146,"Insecticide","F",0
"17272",2022,146,"Insecticide","L",0
"17273",2022,146,"Insecticide","C4",50.6
"17274",2022,146,"Insecticide","W",0
"17275",2022,146,"Insecticide","moss_lichen",0
"17276",2022,146,"Insecticide","moss",0
"17277",2022,147,"AllPesticides","C3",0
"17278",2022,147,"AllPesticides","F",0
"17279",2022,147,"AllPesticides","L",0
"17280",2022,147,"AllPesticides","C4",18.07
"17281",2022,147,"AllPesticides","W",0
"17282",2022,147,"AllPesticides","moss_lichen",0
"17283",2022,147,"AllPesticides","moss",0
"17284",2022,148,"Control","C3",0
"17285",2022,148,"Control","F",0
"17286",2022,148,"Control","L",0
"17287",2022,148,"Control","C4",23.4
"17288",2022,148,"Control","W",0
"17289",2022,148,"Control","moss_lichen",0
"17290",2022,148,"Control","moss",0
"17291",2022,149,"FoliarFungicide","C3",0
"17292",2022,149,"FoliarFungicide","F",0
"17293",2022,149,"FoliarFungicide","L",0
"17294",2022,149,"FoliarFungicide","C4",65.6
"17295",2022,149,"FoliarFungicide","W",0
"17296",2022,149,"FoliarFungicide","moss_lichen",0
"17297",2022,149,"FoliarFungicide","moss",0
"17298",2022,150,"SoilDrenchFungicide","C3",0
"17299",2022,150,"SoilDrenchFungicide","F",0
"17300",2022,150,"SoilDrenchFungicide","L",0
"17301",2022,150,"SoilDrenchFungicide","C4",84.7
"17302",2022,150,"SoilDrenchFungicide","W",0
"17303",2022,150,"SoilDrenchFungicide","moss_lichen",0
"17304",2022,150,"SoilDrenchFungicide","moss",0
"17305",2022,151,"AllPesticides","C3",0.07
"17306",2022,151,"AllPesticides","F",0
"17307",2022,151,"AllPesticides","L",76.4
"17308",2022,151,"AllPesticides","C4",215.5
"17309",2022,151,"AllPesticides","W",0
"17310",2022,151,"AllPesticides","moss_lichen",0
"17311",2022,151,"AllPesticides","moss",0
"17312",2022,152,"FoliarFungicide","C3",0
"17313",2022,152,"FoliarFungicide","F",0
"17314",2022,152,"FoliarFungicide","L",63.5
"17315",2022,152,"FoliarFungicide","C4",29.27
"17316",2022,152,"FoliarFungicide","W",0
"17317",2022,152,"FoliarFungicide","moss_lichen",0
"17318",2022,152,"FoliarFungicide","moss",0
"17319",2022,153,"SoilDrenchFungicide","C3",0
"17320",2022,153,"SoilDrenchFungicide","F",0
"17321",2022,153,"SoilDrenchFungicide","L",20.6
"17322",2022,153,"SoilDrenchFungicide","C4",234.8
"17323",2022,153,"SoilDrenchFungicide","W",0
"17324",2022,153,"SoilDrenchFungicide","moss_lichen",0
"17325",2022,153,"SoilDrenchFungicide","moss",0
"17326",2022,154,"Control","C3",0.27
"17327",2022,154,"Control","F",0
"17328",2022,154,"Control","L",10.68
"17329",2022,154,"Control","C4",159.6
"17330",2022,154,"Control","W",0
"17331",2022,154,"Control","moss_lichen",0
"17332",2022,154,"Control","moss",0
"17333",2022,155,"Insecticide","C3",0.03
"17334",2022,155,"Insecticide","F",0
"17335",2022,155,"Insecticide","L",10.94
"17336",2022,155,"Insecticide","C4",17.08
"17337",2022,155,"Insecticide","W",0
"17338",2022,155,"Insecticide","moss_lichen",0
"17339",2022,155,"Insecticide","moss",0
"17340",2022,156,"AllPesticides","C3",0
"17341",2022,156,"AllPesticides","F",378.5
"17342",2022,156,"AllPesticides","L",0
"17343",2022,156,"AllPesticides","C4",0
"17344",2022,156,"AllPesticides","W",0
"17345",2022,156,"AllPesticides","moss_lichen",0
"17346",2022,156,"AllPesticides","moss",0
"17347",2022,157,"FoliarFungicide","C3",0
"17348",2022,157,"FoliarFungicide","F",295.33
"17349",2022,157,"FoliarFungicide","L",0
"17350",2022,157,"FoliarFungicide","C4",0
"17351",2022,157,"FoliarFungicide","W",0
"17352",2022,157,"FoliarFungicide","moss_lichen",0
"17353",2022,157,"FoliarFungicide","moss",0
"17354",2022,158,"Control","C3",0
"17355",2022,158,"Control","F",472.4
"17356",2022,158,"Control","L",0
"17357",2022,158,"Control","C4",0
"17358",2022,158,"Control","W",0
"17359",2022,158,"Control","moss_lichen",0
"17360",2022,158,"Control","moss",0
"17361",2022,159,"Insecticide","C3",0
"17362",2022,159,"Insecticide","F",174.7
"17363",2022,159,"Insecticide","L",0
"17364",2022,159,"Insecticide","C4",0
"17365",2022,159,"Insecticide","W",0
"17366",2022,159,"Insecticide","moss_lichen",0
"17367",2022,159,"Insecticide","moss",0
"17368",2022,160,"SoilDrenchFungicide","C3",0
"17369",2022,160,"SoilDrenchFungicide","F",16.16
"17370",2022,160,"SoilDrenchFungicide","L",0
"17371",2022,160,"SoilDrenchFungicide","C4",0
"17372",2022,160,"SoilDrenchFungicide","W",0
"17373",2022,160,"SoilDrenchFungicide","moss_lichen",0
"17374",2022,160,"SoilDrenchFungicide","moss",0
"17375",2022,161,"AllPesticides","C3",0
"17376",2022,161,"AllPesticides","F",0
"17377",2022,161,"AllPesticides","L",54.7
"17378",2022,161,"AllPesticides","C4",0
"17379",2022,161,"AllPesticides","W",0
"17380",2022,161,"AllPesticides","moss_lichen",0
"17381",2022,161,"AllPesticides","moss",0
